x,y,z,s,t,w
1508976,233532,1526940,1037920,1063868,1846300
204516,174363,268755,1826660,1834963,1846325
1826660,174363,1834963,204516,268755,1846325
405297,275496,490065,1780128,1801320,1846353
1780128,275496,1801320,405297,490065,1846353
441144,827145,937431,1590792,1792983,1846455
441144,748608,868920,1629225,1792983,1846455
1590792,827145,1792983,441144,937431,1846455
1629225,748608,1792983,441144,868920,1846455
771008,1445640,1638392,851895,1677975,1846633
851895,1445640,1677975,771008,1638392,1846633
787072,939120,1225328,1381590,1670550,1846678
1381590,939120,1670550,787072,1225328,1846678
549332,284049,618425,1740120,1763151,1846745
1740120,284049,1763151,549332,618425,1846745
756756,1303533,1507275,1067220,1684683,1846845
1067220,1303533,1684683,756756,1507275,1846845
282490,400680,490250,1780800,1825320,1847050
378102,312064,490250,1780800,1807936,1847050
405450,275600,490250,1780800,1802000,1847050
756840,938630,1205750,1399200,1684870,1847050
1198330,133560,1205750,1399200,1405560,1847050
1399200,938630,1684870,756840,1205750,1847050
1399200,133560,1405560,1198330,1205750,1847050
1780800,400680,1825320,282490,490250,1847050
1780800,312064,1807936,378102,490250,1847050
1780800,275600,1802000,405450,490250,1847050
481572,829521,959175,1578528,1783215,1847097
1578528,829521,1783215,481572,959175,1847097
1038440,233649,1064401,1509732,1527705,1847225
1509732,233649,1527705,1038440,1064401,1847225
750057,1248376,1456375,1136832,1688440,1847543
1136832,1248376,1688440,750057,1456375,1847543
441408,827640,937992,1591744,1794056,1847560
441408,749056,869440,1630200,1794056,1847560
1591744,827640,1794056,441408,937992,1847560
1630200,749056,1794056,441408,869440,1847560
391440,1690182,1734918,635624,1805750,1847690
635624,1690182,1805750,391440,1734918,1847690
771456,1446480,1639344,852390,1678950,1847706
852390,1446480,1678950,771456,1639344,1847706
405603,275704,490435,1781472,1802680,1847747
1781472,275704,1802680,405603,490435,1847747
169344,1774080,1782144,488400,1840080,1847856
488400,1774080,1840080,169344,1782144,1847856
944125,1095600,1446275,1150380,1588620,1847995
1150380,1095600,1588620,944125,1446275,1847995
361998,742560,826098,1653080,1812200,1848002
665280,1345200,1500720,1078402,1724098,1848002
1078402,1345200,1724098,665280,1500720,1848002
1653080,742560,1812200,361998,826098,1848002
1038960,233766,1064934,1510488,1528470,1848150
1510488,233766,1528470,1038960,1064934,1848150
1085700,947520,1441020,1157328,1495728,1848228
1157328,947520,1495728,1085700,1441020,1848228
46620,488400,490620,1782144,1847856,1848444
46620,169344,175644,1840080,1847856,1848444
175644,1193808,1206660,1400256,1840080,1848444
319056,372708,490620,1782144,1820700,1848444
405756,275808,490620,1782144,1803360,1848444
1029756,628992,1206660,1400256,1535040,1848444
1068144,479808,1170960,1430244,1508580,1848444
1400256,1193808,1840080,175644,1206660,1848444
1400256,628992,1535040,1029756,1206660,1848444
1430244,479808,1508580,1068144,1170960,1848444
1782144,488400,1847856,46620,490620,1848444
1782144,372708,1820700,319056,490620,1848444
1782144,275808,1803360,405756,490620,1848444
1840080,169344,1847856,46620,175644,1848444
441672,828135,938553,1592696,1795129,1848665
441672,749504,869960,1631175,1795129,1848665
1592696,828135,1795129,441672,938553,1848665
1631175,749504,1795129,441672,869960,1848665
588000,718200,928200,1598850,1752750,1848750
1598850,718200,1752750,588000,928200,1848750
771904,1447320,1640296,852885,1679925,1848779
852885,1447320,1679925,771904,1640296,1848779
549976,284382,619150,1742160,1765218,1848910
1742160,284382,1765218,549976,619150,1848910
72960,1093184,1095616,1489488,1847600,1849040
1489488,1093184,1847600,72960,1095616,1849040
1039480,233883,1065467,1511244,1529235,1849075
1511244,233883,1529235,1039480,1065467,1849075
405909,275912,490805,1782816,1804040,1849141
1782816,275912,1804040,405909,490805,1849141
93177,333036,345825,1816560,1846836,1849185
1816560,333036,1846836,93177,345825,1849185
512820,1036925,1156805,1443000,1776925,1849445
1443000,1036925,1776925,512820,1156805,1849445
757848,1305414,1509450,1068760,1687114,1849510
1068760,1305414,1687114,757848,1509450,1849510
1048432,517440,1169168,1433124,1523676,1849540
1433124,517440,1523676,1048432,1169168,1849540
441936,828630,939114,1593648,1796202,1849770
441936,749952,870480,1632150,1796202,1849770
1593648,828630,1796202,441936,939114,1849770
1632150,749952,1796202,441936,870480,1849770
40800,693000,694200,1714625,1849375,1849825
1714625,693000,1849375,40800,694200,1849825
406062,276016,490990,1783488,1804720,1849838
1783488,276016,1804720,406062,490990,1849838
772352,1448160,1641248,853380,1680900,1849852
853380,1448160,1680900,772352,1641248,1849852
230336,1748760,1763864,557550,1835490,1849886
557550,1748760,1835490,230336,1763864,1849886
1040000,234000,1066000,1512000,1530000,1850000
1512000,234000,1530000,1040000,1066000,1850000
982872,1172745,1530153,1040104,1567529,1850185
982872,668096,1188440,1418025,1567529,1850185
1040104,1172745,1567529,982872,1530153,1850185
1418025,668096,1567529,982872,1188440,1850185
283023,401436,491175,1784160,1828764,1850535
406215,276120,491175,1784160,1805400,1850535
758268,940401,1208025,1401840,1688049,1850535
1200591,133812,1208025,1401840,1408212,1850535
1401840,940401,1688049,758268,1208025,1850535
1401840,133812,1408212,1200591,1208025,1850535
1784160,401436,1828764,283023,491175,1850535
1784160,276120,1805400,406215,491175,1850535
204984,174762,269370,1830840,1839162,1850550
1830840,174762,1839162,204984,269370,1850550
238896,788578,823970,1657104,1835170,1850654
1657104,788578,1835170,238896,823970,1850654
406260,1475712,1530612,1040416,1805600,1850740
747348,512336,906100,1613760,1693136,1850740
1040416,1475712,1805600,406260,1530612,1850740
1613760,512336,1693136,747348,906100,1850740
442200,829125,939675,1594600,1797275,1850875
442200,750400,871000,1633125,1797275,1850875
964800,647220,1161780,1440835,1579525,1850875
1440835,647220,1579525,964800,1161780,1850875
1594600,829125,1797275,442200,939675,1850875
1633125,750400,1797275,442200,871000,1850875
772800,1449000,1642200,853875,1681875,1850925
853875,1449000,1681875,772800,1642200,1850925
1040520,933984,1398216,1212813,1530765,1850925
1040520,234117,1066533,1512756,1530765,1850925
1212813,933984,1530765,1040520,1398216,1850925
1512756,234117,1530765,1040520,1066533,1850925
550620,284715,619875,1744200,1767285,1851075
1744200,284715,1767285,550620,619875,1851075
406368,276224,491360,1784832,1806080,1851232
1784832,276224,1806080,406368,491360,1851232
1087625,949200,1443575,1159380,1498380,1851505
1159380,949200,1498380,1087625,1443575,1851505
1091727,840736,1377935,1236852,1495540,1851623
1236852,840736,1495540,1091727,1377935,1851623
392280,1693809,1738641,636988,1809625,1851655
636988,1693809,1809625,392280,1738641,1851655
1041040,234234,1067066,1513512,1531530,1851850
1513512,234234,1531530,1041040,1067066,1851850
406521,276328,491545,1785504,1806760,1851929
1785504,276328,1806760,406521,491545,1851929
442464,829620,940236,1595552,1798348,1851980
442464,750848,871520,1634100,1798348,1851980
1595552,829620,1798348,442464,940236,1851980
1634100,750848,1798348,442464,871520,1851980
773248,1449840,1643152,854370,1682850,1851998
854370,1449840,1682850,773248,1643152,1851998
1128365,585396,1271179,1346880,1468596,1852021
1346880,585396,1468596,1128365,1271179,1852021
205164,1394448,1409460,1201655,1840777,1852175
758940,1307295,1511625,1070300,1689545,1852175
758940,880704,1162596,1441847,1689545,1852175
1070300,1307295,1689545,758940,1511625,1852175
1201655,1394448,1840777,205164,1409460,1852175
1441847,880704,1689545,758940,1162596,1852175
362817,744240,827967,1656820,1816300,1852183
1656820,744240,1816300,362817,827967,1852183
946400,1098240,1449760,1153152,1592448,1852448
1153152,1098240,1592448,946400,1449760,1852448
406674,276432,491730,1786176,1807440,1852626
1786176,276432,1807440,406674,491730,1852626
1041560,234351,1067599,1514268,1532295,1852775
1514268,234351,1532295,1041560,1067599,1852775
268800,309824,410176,1807032,1833400,1853000
1807032,309824,1833400,268800,410176,1853000
773696,1450680,1644104,854865,1683825,1853071
854865,1450680,1683825,773696,1644104,1853071
176085,204336,269739,1833348,1844700,1853085
442728,830115,940797,1596504,1799421,1853085
442728,751296,872040,1635075,1799421,1853085
1596504,830115,1799421,442728,940797,1853085
1635075,751296,1799421,442728,872040,1853085
1833348,204336,1844700,176085,269739,1853085
551264,285048,620600,1746240,1769352,1853240
1746240,285048,1769352,551264,620600,1853240
406827,276536,491915,1786848,1808120,1853323
1786848,276536,1808120,406827,491915,1853323
1042080,234468,1068132,1515024,1533060,1853700
1515024,234468,1533060,1042080,1068132,1853700
690200,358875,777925,1682640,1720485,1853765
1682640,358875,1720485,690200,777925,1853765
213525,1594320,1608555,921844,1841644,1853981
921844,1594320,1841644,213525,1608555,1853981
283556,402192,492100,1787520,1832208,1854020
406980,276640,492100,1787520,1808800,1854020
759696,942172,1210300,1404480,1691228,1854020
1202852,134064,1210300,1404480,1410864,1854020
1404480,942172,1691228,759696,1210300,1854020
1404480,134064,1410864,1202852,1210300,1854020
1787520,402192,1832208,283556,492100,1854020
1787520,276640,1808800,406980,492100,1854020
774144,1451520,1645056,855360,1684800,1854144
855360,1451520,1684800,774144,1645056,1854144
442992,830610,941358,1597456,1800494,1854190
442992,751744,872560,1636050,1800494,1854190
1597456,830610,1800494,442992,941358,1854190
1636050,751744,1800494,442992,872560,1854190
1042600,234585,1068665,1515780,1533825,1854625
1515780,234585,1533825,1042600,1068665,1854625
407133,276744,492285,1788192,1809480,1854717
1788192,276744,1809480,407133,492285,1854717
291840,1370880,1401600,1214752,1831648,1854752
1214752,1370880,1831648,291840,1401600,1854752
205452,175161,269985,1835020,1843361,1854775
1835020,175161,1843361,205452,269985,1854775
1089550,950880,1446130,1161432,1501032,1854782
1161432,950880,1501032,1089550,1446130,1854782
760032,1309176,1513800,1071840,1691976,1854840
1071840,1309176,1691976,760032,1513800,1854840
774592,1452360,1646008,855855,1685775,1855217
855855,1452360,1685775,774592,1646008,1855217
443256,831105,941919,1598408,1801567,1855295
443256,752192,873080,1637025,1801567,1855295
1081575,943920,1435545,1175300,1507420,1855295
1081575,885500,1397825,1219920,1507420,1855295
1175300,943920,1507420,1081575,1435545,1855295
1219920,885500,1507420,1081575,1397825,1855295
1598408,831105,1801567,443256,941919,1855295
1637025,752192,1801567,443256,873080,1855295
551908,285381,621325,1748280,1771419,1855405
1748280,285381,1771419,551908,621325,1855405
407286,276848,492470,1788864,1810160,1855414
1788864,276848,1810160,407286,492470,1855414
1051836,519120,1172964,1437777,1528623,1855545
1437777,519120,1528623,1051836,1172964,1855545
283790,1030848,1069198,1516536,1833720,1855550
1043120,234702,1069198,1516536,1534590,1855550
1516536,1030848,1833720,283790,1069198,1855550
1516536,234702,1534590,1043120,1069198,1855550
393120,1697436,1742364,638352,1813500,1855620
638352,1697436,1813500,393120,1742364,1855620
407439,276952,492655,1789536,1810840,1856111
1789536,276952,1810840,407439,492655,1856111
93534,334312,347150,1823520,1853912,1856270
1823520,334312,1853912,93534,347150,1856270
775040,1453200,1646960,856350,1686750,1856290
816960,649264,1043536,1535202,1666850,1856290
856350,1453200,1686750,775040,1646960,1856290
1535202,649264,1666850,816960,1043536,1856290
363636,745920,829836,1660560,1820400,1856364
1660560,745920,1820400,363636,829836,1856364
443520,831600,942480,1599360,1802640,1856400
443520,752640,873600,1638000,1802640,1856400
967680,649152,1165248,1445136,1584240,1856400
1445136,649152,1584240,967680,1165248,1856400
1599360,831600,1802640,443520,942480,1856400
1638000,752640,1802640,443520,873600,1856400
1043640,234819,1069731,1517292,1535355,1856475
1517292,234819,1535355,1043640,1069731,1856475
407592,277056,492840,1790208,1811520,1856808
1790208,277056,1811520,407592,492840,1856808
484120,833910,964250,1586880,1792650,1856870
1586880,833910,1792650,484120,964250,1856870
948675,1100880,1453245,1155924,1596276,1856901
1155924,1100880,1596276,948675,1453245,1856901
44321,443520,445729,1802640,1856400,1856929
1802640,443520,1856400,44321,445729,1856929
753984,1254912,1464000,1142784,1697280,1857216
1142784,1254912,1697280,753984,1464000,1857216
775488,1454040,1647912,856845,1687725,1857363
856845,1454040,1687725,775488,1647912,1857363
1044160,234936,1070264,1518048,1536120,1857400
1518048,234936,1536120,1044160,1070264,1857400
748440,766080,1071000,1517568,1699968,1857432
1517568,766080,1699968,748440,1071000,1857432
176505,1199660,1212575,1407120,1849100,1857505
284089,402948,493025,1790880,1835652,1857505
320620,374535,493025,1790880,1829625,1857505
407745,277160,493025,1790880,1812200,1857505
443784,832095,943041,1600312,1803713,1857505
443784,753088,874120,1638975,1803713,1857505
761124,1311057,1515975,1073380,1694407,1857505
761124,943943,1212575,1407120,1694407,1857505
1073380,1311057,1694407,761124,1515975,1857505
1073380,482160,1176700,1437255,1515975,1857505
1205113,134316,1212575,1407120,1413516,1857505
1407120,1199660,1849100,176505,1212575,1857505
1407120,943943,1694407,761124,1212575,1857505
1407120,134316,1413516,1205113,1212575,1857505
1437255,482160,1515975,1073380,1176700,1857505
1600312,832095,1803713,443784,943041,1857505
1638975,753088,1803713,443784,874120,1857505
1790880,402948,1835652,284089,493025,1857505
1790880,374535,1829625,320620,493025,1857505
1790880,277160,1812200,407745,493025,1857505
552552,285714,622050,1750320,1773486,1857570
1750320,285714,1773486,552552,622050,1857570
1091475,952560,1448685,1163484,1503684,1858059
1163484,952560,1503684,1091475,1448685,1858059
407898,277264,493210,1791552,1812880,1858202
1791552,277264,1812880,407898,493210,1858202
407925,1481760,1536885,1044680,1813000,1858325
1044680,1481760,1813000,407925,1536885,1858325
1044680,235053,1070797,1518804,1536885,1858325
1518804,235053,1536885,1044680,1070797,1858325
775936,1454880,1648864,857340,1688700,1858436
857340,1454880,1688700,775936,1648864,1858436
444048,832590,943602,1601264,1804786,1858610
444048,753536,874640,1639950,1804786,1858610
591136,1018248,1177400,1438110,1762098,1858610
1438110,1018248,1762098,591136,1177400,1858610
1601264,832590,1804786,444048,943602,1858610
1639950,753536,1804786,444048,874640,1858610
408051,277368,493395,1792224,1813560,1858899
1792224,277368,1813560,408051,493395,1858899
335225,1760880,1792505,492660,1828500,1858975
492660,1760880,1828500,335225,1792505,1858975
492660,90321,500871,1790228,1792505,1858975
1790228,90321,1792505,492660,500871,1858975
205920,175560,270600,1839200,1847560,1859000
1839200,175560,1847560,205920,270600,1859000
1045200,235170,1071330,1519560,1537650,1859250
1519560,235170,1537650,1045200,1071330,1859250
515592,1042530,1163058,1450800,1786530,1859442
1450800,1042530,1786530,515592,1163058,1859442
776384,1455720,1649816,857835,1689675,1859509
857835,1455720,1689675,776384,1649816,1859509
914529,1164240,1480479,1125180,1619100,1859529
1125180,1164240,1619100,914529,1480479,1859529
393960,1701063,1746087,639716,1817375,1859585
639716,1701063,1817375,393960,1746087,1859585
408204,277472,493580,1792896,1814240,1859596
879060,1020096,1346604,1282480,1638704,1859596
879060,837200,1213940,1408704,1638704,1859596
1282480,1020096,1638704,879060,1346604,1859596
1408704,837200,1638704,879060,1213940,1859596
1792896,277472,1814240,408204,493580,1859596
444312,833085,944163,1602216,1805859,1859715
444312,753984,875160,1640925,1805859,1859715
969408,1202256,1544400,1036035,1587069,1859715
1036035,1202256,1587069,969408,1544400,1859715
